,Code,Name,Code_1,Type,Realm,Inhabitant,Mapped,Crosslist,Comments,English,Westron,Quenya,Sindarin,Khuzdul,Rohirric,Other,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,SHAPE_Leng,SHAPE_Area,F15,Range,F30,Status,layer,path,River,Outflow,Tributary,Id,Name_1,Owner,F12,F13,Maker,Occupant,Created,geometry
455,FT017,Isengard,FT017,Fortress,Rohan; Saruman's domain,"Dúnedain, Dunlendings; Saruman, Orcs, Wicked men; Ents, Huorns",x,,,"""Iron Fortress""; ""Iron-courd""",,,Angrenost,,Isengard,,,,,,,,,,,,,,,,,,,,,,Fortresses,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Fortresses.shp,,,,,,,,,,,,POINT (3490504.8597196564 2297202.595726013)
456,FT019,Minas Morgul,FT019,Tower/City,Mordor,Gondorians (originally); Orcs (during the War of the Ring),x,MO013; TO064,Originally Minas Ithil,"Tower of Black Sorcery; Dead City; Tower of the Moon, Tower of the Rising Moon, Moon-tower",,,"Minas Morgul (""tower of black sorcery""); Minas Ithil (""tower of the moon"")",,,,,,,,,,,,,,,,,,,,,,,,Fortresses,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Fortresses.shp,,,,,,,,,,,,POINT (4033830.8812728375 1979976.754850354)
457,FT021,Narchost,FT021,Tower,Mordor,Gondorians (originally); forces of Sauron (during the War of the Ring),x,BU020; MO019,,"""bitter-biting fort""",,,Narchost,,,,,,,,,,,,,,,,,,,,,,,,Fortresses,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Fortresses.shp,,,,,,,,,,,,POINT (4048715.769722365 2156156.912246123)
458,FT025,Tower of Cirith Ungol,FT025,Tower,Mordor,Forces of Sauron,x,BU025; MO028,,"""Spider's cleft""",,,Cirith Ungol,,,,,,,,,,,,,,,,,,,,,,,,Fortresses,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Fortresses.shp,,,,,,,,,,,,POINT (4071018.3694507256 1988072.4220175818)
459,FT026,Minas Tirith,FT026,Tower/City,Gondor,Gondorians,x,TO065,,"""Tower of the Guard""; The Guarded City; ""Tower of the Sun"" (formerly)",,,Minas Tirith; Minas Arnor (formerly),,"Mundburg (""Protecting Hill"")",Stone-houses (Woses of Drúadan Forest),,,,,,,,,,,,,,,,,,,,,Fortresses,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Fortresses.shp,,,,,,,,,,,,POINT (3956143.309862405 1953066.868080482)
460,GR001,Balin's Tomb,GR001,,Moira,,x,,,Balin's Tomb,,,,,,,,,,,,,,,,,,,,,,,,,,,Graves_Tombs,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Graves_Tombs.shp,,,,,,,,,Balin's followers,Balin,T.A. 2994,POINT (3638482.8446583003 2583360.527316332)
461,GR003,Barrowfield,GR003,,Rohan,,x,RH002,,Barrowfield,,,,,,,,,,,,,,,,,,,,,,,,,,,Graves_Tombs,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Graves_Tombs.shp,,,,,,,,,,Kings of Rohan,T.A. 2545 - present,POINT (3573400.2800727263 2134990.7013306767)
462,GR005,Battle Pit,GR005,,The Shire,,x,SH005,,Battle Pit,,,,,,,,,,,,,,,,,,,,,,,,,,,Graves_Tombs,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Graves_Tombs.shp,,,,,,,,,Hobbits,Ruffians killed in the Battle of Bywater,T.A. 3019,POINT (3081110.2539175823 2724335.3800078854)
463,GR006,Death Down,GR006,,Rohan,,x,HI015; RH005,Erected after the Battle of the Hornburg (4 March T.A. 3019),Death Down,,,,,,,,,,,,,,,,,,,,,,,,,,,Graves_Tombs,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Graves_Tombs.shp,,,,,,,,,Huorns,Orcs,T.A. 3019,POINT (3496202.1442817226 2200251.910386838)
464,GR008,Haudh in Gwanûr,GR008,,Gondor,,x,,,"""mound of the brothers""",,,Haudh in Gwanûr,,,,,,,,,,,,,,,,,,,,,,,,Graves_Tombs,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Graves_Tombs.shp,,,,,,,,,Gondorians,Folcred and Fastred,T.A. 2885,POINT (3985661.625502862 1759794.9091985114)
465,GR012,House of the Kings,GR012,,Gondor,,x,MA008,,House of the Kings,,,,,,,,,,,,,,,,,,,,,,,,,,,Graves_Tombs,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Graves_Tombs.shp,,,,,,,,,Gondorians,Kings of Gondor,,POINT (3954629.8649115637 1953682.035179209)
466,GR013,House of the Stewards,GR013,,Gondor,,x,MA009,Destroyed by Denethor on 15 March T.A. 3019,House of the Stewards,,,,,,,,,,,,,,,,,,,,,,,,,,,Graves_Tombs,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Graves_Tombs.shp,,,,,,,,,,Stewards of Gondor,,POINT (3954849.092875473 1953578.979796175)
467,GR016,Mound of Riders,GR016,,Rohan,,x,RH035,Erected after the Battle of the Fords of Isen (February T.A. 3019),Mound of Riders,,,,,,,,,,,,,,,,,,,,,,,,,,,Graves_Tombs,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Graves_Tombs.shp,,,,,,,,,Gandalf,Rohirrim,T.A. 3019,POINT (3490483.9771230966 2229608.5655539036)
468,GR018,Mounds of Mundburg,GR018,,Gondor,,x,GD067,Erected after the Battle of the Pelennor Fields (15 March T.A. 3019),Mounds of Mundburg,,,,,,,,,,,,,,,,,,,,,,,,,,,Graves_Tombs,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Graves_Tombs.shp,,,,,,,,,Gondorian and Rohirrim soldiers,Those killed in the Battle of the Pelennor Fields,T.A. 3019,POINT (3968145.7170864716 1962527.274423033)
469,GR021,Tomb of Elendil,GR021,,Between Gondor and Rohan,,x,GD102; RH042,Elendil's casket was removed when Rohan was founded,Tomb of Elendil; Mound of Elendil,,,,,,,,,,,,,,,,,,,,,,,,,,,Graves_Tombs,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Graves_Tombs.shp,,,,,,,,,Isildur,Elendil,S.A. 3441,POINT (3766891.9317185357 2064257.501575362)
470,HA003,Edhellond,HA003,,Gondor,"Sindar, Nandor, Gondorians",x,GD032; TO028,Abandoned T.A. 1981 after all its elves sailed West,"""Elf Haven""",,,Edhellond,,,,,,,,,,,,,,,,,,,,,,,,Harbors,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Harbors.shp,,,,,,,,,,,,POINT (3581857.758280389 1879228.7869363204)
471,HA006,Forlond,HA006,,Lindon,Elves,x,TO034,,"""Northhaven""",,,Forlond,,,,,,,,,,,,,,,,,,,,,,,,Harbors,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Harbors.shp,,,,,,,,,,,,POINT (2649403.457288727 2818510.494703997)
472,HA007,Grey Havens,HA007,,Lindon,Elves,x,TO043,,Grey Havens,,,Mithlond,,,,,,,,,,,,,,,,,,,,,,,,Harbors,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Harbors.shp,,,,,,,,,,,,POINT (2834943.5995435715 2719801.5441542827)
473,HA007,Grey Havens,HA007,,Lindon,Elves,x,TO043,,Grey Havens,,,Mithlond,,,,,,,,,,,,,,,,,,,,,,,,Harbors,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Harbors.shp,,,,,,,,,,,,POINT (2812665.638311155 2742344.08924314)
474,HA008,Grindwall,HA008,,Arnor,,x,,,Grindwall,,,,,,,,,,,,,,,,,,,,,,,,,,,Harbors,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Harbors.shp,,,,,,,,,,,,POINT (3126830.327290766 2681840.8348036893)
475,HA009,Harlond (Gondor),HA009,,Gondor,Gondorians,x,GD052; TO045,,"""Southhaven""",,,Harlond,,,,,,,,,,,,,,,,,,,,,,,,Harbors,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Harbors.shp,,,,,,,,,,,,POINT (3957571.456927292 1949371.23318889)
476,HA010,Harlond (Lindon),HA010,,Lindon,Elves,x,TO046,,"""Southhaven""",,,Harlond,,,,,,,,,,,,,,,,,,,,,,,,Harbors,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Harbors.shp,,,,,,,,,,,,POINT (2703895.2125178427 2650421.040776275)
477,HA011,Lond Daer,HA011,,Arnor,Númenóreans,x,TO056,Abandoned after the Downfall of Númenor; ruins by the Third Age,"""Great Haven""",,"Vinyalondë (""New Haven"")","Lond Daer Enedh (""Great Haven"")",,,,,,,,,,,,,,,,,,,,,,,,Harbors,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Harbors.shp,,,,,,,,,,,,POINT (3062070.104052134 2278684.5725746043)
478,HA012,Mithe Steps,HA012,,The Shire,None,x,SH033,,Mithe Steps,,,,,,,,,,,,,,,,,,,,,,,,,,,Harbors,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Harbors.shp,,,,,,,,,,,,POINT (3118788.140414737 2685162.668356821)
479,HA013,Pelargir,HA013,,Gondor,Gondorians,x,GD076; TO081,,"""Garth of [the] Royal Ships""",,,Pelargir,,,,,,,,,,,,,,,,,,,,,,,,Harbors,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Harbors.shp,,,,,,,,,,,,POINT (3897987.579736486 1826858.4826579504)
